,row,location,treatmdollar,treatmmin,treatflyer,treatinfo,treatv,solicitor,voterin2010,hour,nosolsign,toeliminate,dnd,votedin2010,votedin2008,friendsask2010,relativesask2010,coworkersask2010,peopleask2010,friendsask2008,relativesask2008,treatment,saidyes,coworkersask2008,peopleask2008,charity,date,year,answer,dhhRep,dhhDem
8188,9167,Mount Prospect,0,5,Nw,No,V,Kimberly,0,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8189,9168,Mount Prospect,0,5,Nw,No,V,Kimberly,1,10,1,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,True,False
8190,9173,Mount Prospect,0,5,Nw,No,V,Kimberly,0,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,True
8191,9174,Mount Prospect,0,5,Nw,No,V,Kimberly,0,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8192,9175,Mount Prospect,0,5,Nw,No,V,Kimberly,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8193,9169,Mount Prospect,0,5,Nw,No,V,Kimberly,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8194,9170,Mount Prospect,0,5,Nw,No,V,Kimberly,0,10,1,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,True,False
8195,9171,Mount Prospect,0,5,Nw,No,V,Kimberly,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8196,9172,Mount Prospect,0,5,Nw,No,V,Kimberly,0,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8197,9176,Mount Prospect,0,5,Nw,No,V,Kimberly,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8198,9177,Mount Prospect,0,5,Nw,No,V,Kimberly,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8199,9178,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Nw-10d10m,1,,,Sv2011,2011-08-28,2011,1,False,False
8200,9179,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,True
8201,9180,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8202,9186,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8203,9187,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,True,False
8204,9188,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,False
8205,9181,Mount Prospect,10,10,Nw,No,Nv,Kimberly,0,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8206,9182,Mount Prospect,10,10,Nw,No,Nv,Kimberly,0,10,1,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8207,9189,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,1,0,0,1.0,1.0,0.0,3.5,0.0,0.0,,,Nw-10d10m,1,,,Sv2011,2011-08-28,2011,1,False,True
8208,9183,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,True
8209,9190,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,False
8210,9191,Mount Prospect,10,10,Nw,No,Nv,Kimberly,0,10,1,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,True
8211,9184,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8212,9185,Mount Prospect,10,10,Nw,No,Nv,Kimberly,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,False
8213,9195,Mount Prospect,0,5,We,No,V,Kimberly,1,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8214,9196,Mount Prospect,0,5,We,No,V,Kimberly,1,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8215,9197,Mount Prospect,0,5,We,No,V,Kimberly,1,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8216,9192,Mount Prospect,0,5,We,No,V,Kimberly,0,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8217,9198,Mount Prospect,0,5,We,No,V,Kimberly,1,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8218,9193,Mount Prospect,0,5,We,No,V,Kimberly,0,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,True,False
8219,9194,Mount Prospect,0,5,We,No,V,Kimberly,0,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8220,9199,Mount Prospect,0,5,We,No,V,Kimberly,1,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8221,9205,Mount Prospect,10,10,We,No,V,Kimberly,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,False
8222,9200,Mount Prospect,10,10,We,No,V,Kimberly,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,False
8223,9206,Mount Prospect,10,10,We,No,V,Kimberly,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8224,9201,Mount Prospect,10,10,We,No,V,Kimberly,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8225,9207,Mount Prospect,10,10,We,No,V,Kimberly,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8226,9202,Mount Prospect,10,10,We,No,V,Kimberly,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8227,9208,Mount Prospect,10,10,We,No,V,Kimberly,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8228,9203,Mount Prospect,10,10,We,No,V,Kimberly,1,11,1,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8229,9204,Mount Prospect,10,10,We,No,V,Kimberly,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8230,8904,Mount Prospect,10,10,Ooe,V,Nv,Emily,0,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,True,False
8231,8910,Mount Prospect,10,10,Ooe,V,Nv,Emily,1,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,True
8232,8905,Mount Prospect,10,10,Ooe,V,Nv,Emily,1,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,True
8233,8906,Mount Prospect,10,10,Ooe,V,Nv,Emily,0,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8234,8907,Mount Prospect,10,10,Ooe,V,Nv,Emily,1,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,True,True
8235,8911,Mount Prospect,10,10,Ooe,V,Nv,Emily,1,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8236,8912,Mount Prospect,10,10,Ooe,V,Nv,Emily,0,10,0,0,1,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,True
8237,8908,Mount Prospect,10,10,Ooe,V,Nv,Emily,1,10,0,0,1,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,True
8238,8913,Mount Prospect,10,10,Ooe,V,Nv,Emily,1,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,True
8239,8909,Mount Prospect,10,10,Ooe,V,Nv,Emily,1,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8240,8914,Mount Prospect,10,10,Ooe,V,Nv,Emily,1,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,True
8241,8916,Mount Prospect,0,5,Nw,No,Nv,Emily,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8242,8917,Mount Prospect,0,5,Nw,No,Nv,Emily,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,True,False
8243,8918,Mount Prospect,0,5,Nw,No,Nv,Emily,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,True,False
8244,8921,Mount Prospect,0,5,Nw,No,Nv,Emily,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8245,8919,Mount Prospect,0,5,Nw,No,Nv,Emily,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8246,8922,Mount Prospect,0,5,Nw,No,Nv,Emily,0,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8247,8920,Mount Prospect,0,5,Nw,No,Nv,Emily,0,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8248,8923,Mount Prospect,0,5,Nw,No,Nv,Emily,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,True,False
8249,8924,Mount Prospect,0,5,Nw,No,Nv,Emily,0,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,True,False
8250,8925,Mount Prospect,10,10,W,No,V,Emily,1,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8251,8927,Mount Prospect,10,10,W,No,V,Emily,1,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8252,8928,Mount Prospect,10,10,W,No,V,Emily,0,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8253,8929,Mount Prospect,10,10,W,No,V,Emily,1,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8254,8930,Mount Prospect,10,10,W,No,V,Emily,0,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8255,8931,Mount Prospect,10,10,W,No,V,Emily,0,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8256,8932,Mount Prospect,10,10,W,No,V,Emily,1,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,1,True,False
8257,8933,Mount Prospect,10,10,W,No,V,Emily,1,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,False
8258,8934,Mount Prospect,10,10,W,No,V,Emily,0,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,False
8259,8926,Mount Prospect,10,10,W,No,V,Emily,1,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8260,8935,Mount Prospect,10,10,W,No,V,Emily,0,11,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8261,8936,Mount Prospect,10,10,Nw,No,V,Emily,0,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,True,False
8262,8937,Mount Prospect,10,10,Nw,No,V,Emily,0,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8263,8938,Mount Prospect,10,10,Nw,No,V,Emily,0,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,False
8264,8939,Mount Prospect,10,10,Nw,No,V,Emily,0,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,False
8265,8945,Mount Prospect,10,10,Nw,No,V,Emily,1,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8266,8940,Mount Prospect,10,10,Nw,No,V,Emily,1,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8267,8941,Mount Prospect,10,10,Nw,No,V,Emily,1,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8268,8946,Mount Prospect,10,10,Nw,No,V,Emily,0,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8269,8947,Mount Prospect,10,10,Nw,No,V,Emily,1,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8270,8948,Mount Prospect,10,10,Nw,No,V,Emily,1,11,1,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8271,8943,Mount Prospect,10,10,Nw,No,V,Emily,1,11,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,1,False,True
8272,8944,Mount Prospect,10,10,Nw,No,V,Emily,1,11,1,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-08-28,2011,0,False,False
8273,9075,Mount Prospect,10,5,We,V,V,Jonathanf,1,10,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8274,9076,Mount Prospect,10,5,We,V,V,Jonathanf,1,10,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,We-10d5m,1,,,Sv2011,2011-08-28,2011,1,True,False
8275,9082,Mount Prospect,10,5,We,V,V,Jonathanf,1,10,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8276,9077,Mount Prospect,10,5,We,V,V,Jonathanf,1,10,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8277,9083,Mount Prospect,10,5,We,V,V,Jonathanf,0,10,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8278,9078,Mount Prospect,10,5,We,V,V,Jonathanf,1,10,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8279,9079,Mount Prospect,10,5,We,V,V,Jonathanf,0,10,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8280,9084,Mount Prospect,10,5,We,V,V,Jonathanf,1,10,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,We-10d5m,1,,,Sv2011,2011-08-28,2011,1,False,True
8281,9080,Mount Prospect,10,5,We,V,V,Jonathanf,0,10,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8282,9085,Mount Prospect,10,5,We,V,V,Jonathanf,1,10,0,1,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8283,9081,Mount Prospect,10,5,We,V,V,Jonathanf,1,10,0,1,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8284,9086,Mount Prospect,10,5,We,V,V,Jonathanf,0,10,0,1,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8285,9093,Mount Prospect,0,5,Ooe,V,V,Jonathanf,1,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8286,9087,Mount Prospect,0,5,Ooe,V,V,Jonathanf,1,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-08-28,2011,0,True,False
8287,9088,Mount Prospect,0,5,Ooe,V,V,Jonathanf,1,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8288,9094,Mount Prospect,0,5,Ooe,V,V,Jonathanf,0,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8289,9095,Mount Prospect,0,5,Ooe,V,V,Jonathanf,1,10,0,1,1,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8290,9089,Mount Prospect,0,5,Ooe,V,V,Jonathanf,1,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-08-28,2011,0,True,False
8291,9096,Mount Prospect,0,5,Ooe,V,V,Jonathanf,1,10,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Ooe-0d5m,1,,,Sv2011,2011-08-28,2011,1,False,False
8292,9090,Mount Prospect,0,5,Ooe,V,V,Jonathanf,0,10,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Ooe-0d5m,1,,,Sv2011,2011-08-28,2011,1,False,True
8293,9091,Mount Prospect,0,5,Ooe,V,V,Jonathanf,0,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-08-28,2011,0,True,False
8294,9097,Mount Prospect,0,5,Ooe,V,V,Jonathanf,0,10,0,1,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8295,9098,Mount Prospect,0,5,Ooe,V,V,Jonathanf,0,10,0,1,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8296,9106,Mount Prospect,0,5,We,No,V,Jonathanf,0,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8297,9099,Mount Prospect,0,5,We,No,V,Jonathanf,1,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8298,9100,Mount Prospect,0,5,We,No,V,Jonathanf,1,11,1,1,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8299,9107,Mount Prospect,0,5,We,No,V,Jonathanf,0,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8300,9101,Mount Prospect,0,5,We,No,V,Jonathanf,0,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8301,9102,Mount Prospect,0,5,We,No,V,Jonathanf,0,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8302,9103,Mount Prospect,0,5,We,No,V,Jonathanf,1,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8303,9108,Mount Prospect,0,5,We,No,V,Jonathanf,1,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8304,9104,Mount Prospect,0,5,We,No,V,Jonathanf,0,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8305,9105,Mount Prospect,0,5,We,No,V,Jonathanf,1,11,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8306,9114,Mount Prospect,0,5,Nw,V,V,Jonathanf,0,11,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,Nw-0d5m,1,,,Sv2011,2011-08-28,2011,1,False,False
8307,9115,Mount Prospect,0,5,Nw,V,V,Jonathanf,0,11,1,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8308,9116,Mount Prospect,0,5,Nw,V,V,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8309,9117,Mount Prospect,0,5,Nw,V,V,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,True,False
8310,9109,Mount Prospect,0,5,Nw,V,V,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8311,9118,Mount Prospect,0,5,Nw,V,V,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8312,9119,Mount Prospect,0,5,Nw,V,V,Jonathanf,0,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8313,9120,Mount Prospect,0,5,Nw,V,V,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8314,9110,Mount Prospect,0,5,Nw,V,V,Jonathanf,0,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8315,9121,Mount Prospect,0,5,Nw,V,V,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8316,9111,Mount Prospect,0,5,Nw,V,V,Jonathanf,0,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8317,9112,Mount Prospect,0,5,Nw,V,V,Jonathanf,0,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8318,9122,Mount Prospect,0,5,Nw,V,V,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8319,9113,Mount Prospect,0,5,Nw,V,V,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8320,9123,Mount Prospect,0,5,Nw,V,V,Jonathanf,0,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8321,8888,Mount Prospect,0,5,W,No,Nv,Josh,0,13,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,True
8322,8889,Mount Prospect,0,5,W,No,Nv,Josh,1,13,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8323,8890,Mount Prospect,0,5,W,No,Nv,Josh,1,13,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8324,8882,Mount Prospect,0,5,W,No,Nv,Josh,0,14,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8325,8883,Mount Prospect,0,5,W,No,Nv,Josh,1,14,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8326,8884,Mount Prospect,0,5,W,No,Nv,Josh,1,14,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8327,8891,Mount Prospect,0,5,W,No,Nv,Josh,1,14,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8328,8885,Mount Prospect,0,5,W,No,Nv,Josh,1,14,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8329,8886,Mount Prospect,0,5,W,No,Nv,Josh,0,14,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8330,8887,Mount Prospect,0,5,W,No,Nv,Josh,1,14,0,1,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8331,8895,Mount Prospect,10,5,We,No,Nv,Josh,1,14,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,We-10d5m,1,,,Sv2011,2011-08-28,2011,1,False,False
8332,8896,Mount Prospect,10,5,We,No,Nv,Josh,0,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8333,8892,Mount Prospect,10,5,We,No,Nv,Josh,0,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8334,8897,Mount Prospect,10,5,We,No,Nv,Josh,1,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,True,False
8335,8893,Mount Prospect,10,5,We,No,Nv,Josh,1,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8336,8898,Mount Prospect,10,5,We,No,Nv,Josh,0,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8337,8899,Mount Prospect,10,5,We,No,Nv,Josh,1,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8338,8900,Mount Prospect,10,5,We,No,Nv,Josh,0,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8339,8901,Mount Prospect,10,5,We,No,Nv,Josh,1,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,1,False,True
8340,8902,Mount Prospect,10,5,We,No,Nv,Josh,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,We-10d5m,1,,,Sv2011,2011-08-28,2011,1,False,False
8341,8894,Mount Prospect,10,5,We,No,Nv,Josh,0,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8342,8903,Mount Prospect,10,5,We,No,Nv,Josh,0,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8343,9313,Mount Prospect,0,5,Nw,V,V,Beny,0,13,1,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,True
8344,9304,Mount Prospect,0,5,Nw,V,V,Beny,0,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8345,9305,Mount Prospect,0,5,Nw,V,V,Beny,0,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8346,9306,Mount Prospect,0,5,Nw,V,V,Beny,1,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8347,9307,Mount Prospect,0,5,Nw,V,V,Beny,0,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8348,9308,Mount Prospect,0,5,Nw,V,V,Beny,0,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,1,False,False
8349,9309,Mount Prospect,0,5,Nw,V,V,Beny,0,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
8350,9310,Mount Prospect,0,5,Nw,V,V,Beny,0,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-08-28,2011,0,False,False
